name,focal x,focal y,principal x,principal y,"rot matrix 0,0","rot matrix 0,1","rot matrix 0,2","rot matrix 1,0","rot matrix 1,1","rot matrix 1,2","rot matrix 2,0","rot matrix 2,1","rot matrix 2,2",x_translation,y_translation,z_translation
genim_batch_0_1.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9674626511786963,-0.1324563650728837,0.21557209913615225,-0.07770053090291174,0.9855280189317939,-0.07552454055356432,-0.20244863768309568,0.10578201762139294,0.9735628967088906,-13.051568880792487,6.337198816997383,-11.76308216313622
genim_batch_0_2.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9827668500009258,-0.15434839268721637,-0.10171475907718941,0.25445714435326233,0.9818204699843824,0.09543243132833862,0.08513579017575212,-0.11047686814224532,0.9902256100690545,-2.1515914948993102,-2.8007209747020463,-7.542363274528685
genim_batch_0_3.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9659501885070216,0.07905183185946164,0.24635551790636367,-0.31767952983920145,0.9727506779769404,-0.23092659442513663,-0.25789766738114955,0.21796083679199385,0.941266097755728,-6.451830527508955,5.5223889910382375,5.025542654128099
genim_batch_0_4.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9455424003377089,-0.16838287387264061,-0.2785619804459936,0.4494212172404577,0.9854411971934117,-0.02468980244754266,0.2786637913947327,-0.023512861595427082,0.9601008471536243,8.168059498857593,-7.068506747690943,4.527827734942573
genim_batch_0_5.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9821654055225602,0.08481292002293138,-0.16780311317698693,0.08104249653357466,0.9957317668709537,0.0502844248861596,0.17135165927643675,-0.03640078352497967,0.9845372475543926,9.920997828654066,11.337663999249179,-0.3046761584502921
genim_batch_0_6.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9899800430048472,-0.14118215902608378,-0.0026669129821314747,0.14369140324225746,0.9890625977965348,0.04274580876722134,-0.0033972016888681486,-0.04269397630466468,0.9990824207281308,-9.2528656795979,1.140650591167616,5.95505413103734
genim_batch_0_7.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9769795392132317,-0.1877705178557968,-0.10125814822950077,0.2834448912793499,0.9693449411887852,-0.1795837301901002,0.13187460375668153,0.15846961101699122,0.9785174864396352,3.267992985893716,-6.826949932677122,3.399843804815747
genim_batch_0_8.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9870706265000129,0.12212199578946707,-0.10381616658916591,-0.019582821926807825,0.9821122691867328,-0.13097254688702728,0.0859645021276803,0.14332379026973874,0.9859352897207079,8.045983923114266,-0.3865898298154968,-0.17199444713380097
genim_batch_0_9.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9890688219865571,-0.055840866368130945,0.13647220602518556,-0.07825411079853563,0.9795503367111253,0.1992682465061651,-0.14480870688824313,-0.19329494430113103,0.9703955394152312,8.37620493677255,-1.7814943018811191,-8.595347452578189
genim_batch_0_10.png,1599.7740540198256,1499.8597344485597,875.9768197032412,462.3714934578603,0.9784742322935304,0.07191310461842856,-0.19343392184858718,0.11608135124490108,0.9644170637338086,-0.2367497974793557,0.16952556198120478,0.2544174376162097,0.9521201874090051,6.507087961933472,-0.49758022897303755,7.44722841350698
genim_batch_0_11.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.967071877408524,-0.2275184203687391,0.1140497800018327,0.11636545698430106,0.9643128691932045,0.16448899678267873,-0.14740394730045472,-0.1354107037914038,0.9797632456971231,-3.87957440785419,8.020055334427841,5.033959285851033
genim_batch_0_12.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9986540893574529,0.025749980767333036,0.04502164257463678,-0.07068981953054687,0.9982950952955356,0.05118779729760515,-0.043626800168473104,-0.05238168763374444,0.9976737247756408,36.862230804278774,3.9355977446205896,3.486598491413437
genim_batch_0_13.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.8696421239207585,-0.284241283335694,0.40364522683944865,-0.07288657119657271,0.9422065162189122,-0.05018569179054112,-0.3660523175291564,0.1773521176707479,0.9135381366912029,23.910504279011736,-13.039215952278544,8.151193007852873
genim_batch_0_14.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9988739826317424,0.04741564461522347,0.0015885424527546782,-0.048969131617717626,0.9981986451053416,-0.03687566596933701,-0.0033341643965838098,0.03675896564897979,0.9993185987422597,14.9194051036196,2.1869078531320216,-0.40316191278697033
genim_batch_0_15.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9948208653528553,-0.03319632050994696,0.0960700273925064,-0.06240726092109641,0.995607943360151,0.09035894787592429,-0.09864766698543745,-0.08753757720414226,0.9912647529169788,6.963950696137485,-1.2585743325334753,15.308623450481678
genim_batch_0_16.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9457855181362451,-0.08765295138311456,0.31274064941670715,-0.2173488787175224,0.9839992262715033,-0.12066411759242084,-0.2971599910166724,0.15512086516943002,0.9421430129911588,3.854953209012953,1.4919453777052012,9.939555455729339
genim_batch_0_17.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9956729134565558,-0.054407303732781014,-0.07533455189660804,0.12978443302968715,0.9985165153493161,-0.001959771901734667,0.07532942015030791,-0.0021479932932721366,0.9971563892312131,9.358740082880889,4.238651528695948,-11.220322911995595
genim_batch_0_18.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9098830925226403,-0.408502816872265,0.07237545543111465,0.3435411952977372,0.9120314105222781,-0.007375773264683412,-0.06299566454879746,0.03638893826657582,0.9973501849500439,24.418536374597295,0.7110023360771002,-13.149227253270775
genim_batch_0_19.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.9908018947601657,0.07703018747466263,-0.1112562607554476,0.033056031585059736,0.9851721477943001,-0.1443073845060203,0.09849054448153005,0.15330423812792746,0.9832585739365549,6.7819730024192415,-0.596660927882517,8.899078641876851
genim_batch_0_20.png,1269.3741640565822,2076.670622025261,1205.2112303487925,443.3330461477831,0.997944113041765,0.0028359607586230053,0.06402737361363707,-0.06440979919713843,0.9631721676560145,0.26814497318580777,-0.06090893561119135,-0.2688704758417881,0.9612485468302785,26.961315069527327,-0.5262742120148172,-4.884003127683919
